epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
54,4616.62,1.22478,2.01423,0.89331,1.04399,0,0.80101,0.62865,0.73411,0.43995,0.73633,0.56067,0.63224,0.29308,1.13862,1.69596,0.84881,1.03411,0,0.0003755,0.0003755,0.0003755
55,4702.54,1.21218,2.00006,0.88478,1.03891,0,0.77484,0.65064,0.7313,0.43472,0.69829,0.59858,0.62828,0.28966,1.1573,1.69301,0.85402,1.03891,0,0.000359,0.000359,0.000359
56,4788.45,1.20991,1.98196,0.88308,1.03631,0,0.79799,0.6231,0.72345,0.43867,0.73429,0.54977,0.62191,0.28904,1.14645,1.71587,0.85028,1.03801,0,0.0003425,0.0003425,0.0003425
57,4874.19,1.21349,1.98144,0.87555,1.03656,0,0.77628,0.629,0.72434,0.43039,0.7241,0.57007,0.62721,0.29283,1.14106,1.68531,0.85616,1.03523,0,0.000326,0.000326,0.000326
58,4960.11,1.20204,1.97833,0.87091,1.0299,0,0.774,0.64311,0.73338,0.44469,0.71937,0.59119,0.64149,0.29914,1.12373,1.66579,0.84749,1.03408,0,0.0003095,0.0003095,0.0003095
59,5045.8,1.19693,1.96839,0.8662,1.03182,0,0.79547,0.62518,0.72831,0.4441,0.75135,0.55792,0.63048,0.29347,1.12797,1.6765,0.84103,1.03338,0,0.000293,0.000293,0.000293
60,5131.43,1.19535,1.96426,0.86324,1.02608,0,0.78817,0.62983,0.7324,0.43834,0.70627,0.5797,0.62595,0.29422,1.13013,1.66852,0.84307,1.03557,0,0.0002765,0.0002765,0.0002765
61,5216.92,1.18019,1.94457,0.85491,1.02858,0,0.78752,0.64758,0.73392,0.44611,0.72983,0.58217,0.63884,0.30188,1.13279,1.68063,0.84094,1.0358,0,0.00026,0.00026,0.00026
62,5302.27,1.18601,1.95418,0.85919,1.02947,0,0.79838,0.62334,0.73014,0.44509,0.73873,0.57332,0.6359,0.30243,1.12823,1.66842,0.84292,1.03654,0,0.0002435,0.0002435,0.0002435
63,5388.62,1.18218,1.94555,0.85057,1.02588,0,0.80915,0.62413,0.72711,0.44504,0.76245,0.55842,0.62858,0.29656,1.12475,1.68695,0.8385,1.03098,0,0.000227,0.000227,0.000227
64,5473.94,1.18079,1.94535,0.8497,1.02358,0,0.78928,0.6329,0.7341,0.44952,0.73384,0.57257,0.64013,0.30097,1.12188,1.66835,0.83217,1.03106,0,0.0002105,0.0002105,0.0002105
65,5559.74,1.18317,1.9485,0.84885,1.02832,0,0.81074,0.61404,0.72911,0.44544,0.74142,0.55927,0.63033,0.29606,1.12688,1.66617,0.83002,1.03267,0,0.000194,0.000194,0.000194
66,5640.82,1.18026,1.87271,0.85224,1.044,0,0.7771,0.64286,0.73373,0.44491,0.71436,0.58387,0.6365,0.29984,1.1259,1.67462,0.8337,1.03291,0,0.0001775,0.0001775,0.0001775
67,5720.61,1.15965,1.84961,0.819,1.03283,0,0.78357,0.6433,0.74088,0.45302,0.74772,0.57289,0.64117,0.29989,1.12565,1.67196,0.82738,1.0299,0,0.000161,0.000161,0.000161
68,5800.54,1.15298,1.84171,0.80836,1.0314,0,0.81242,0.62656,0.73778,0.45102,0.75475,0.55738,0.64012,0.29894,1.12872,1.66328,0.82589,1.03032,0,0.0001445,0.0001445,0.0001445
69,5880.48,1.15121,1.83788,0.80165,1.02962,0,0.79311,0.64421,0.7408,0.45352,0.74357,0.58242,0.65279,0.3056,1.12252,1.66371,0.82402,1.03192,0,0.000128,0.000128,0.000128
70,5960.18,1.13881,1.82308,0.7986,1.02251,0,0.79022,0.65014,0.74496,0.4584,0.73981,0.59251,0.65536,0.30754,1.11739,1.66169,0.81911,1.03205,0,0.0001115,0.0001115,0.0001115
71,6039.83,1.13762,1.82282,0.79133,1.02553,0,0.80104,0.64891,0.74411,0.45404,0.76247,0.57934,0.64769,0.3062,1.11867,1.66038,0.81872,1.02918,0,9.5e-05,9.5e-05,9.5e-05
72,6119.56,1.13497,1.80338,0.78914,1.02278,0,0.76387,0.66437,0.74745,0.4605,0.73372,0.58141,0.65195,0.30859,1.11814,1.6595,0.81718,1.02907,0,7.85e-05,7.85e-05,7.85e-05
73,6199.4,1.13373,1.81624,0.78341,1.01856,0,0.78991,0.65335,0.74465,0.45737,0.75752,0.58958,0.66046,0.30654,1.11534,1.66231,0.81582,1.03015,0,6.2e-05,6.2e-05,6.2e-05
74,6280.08,1.12928,1.79787,0.78263,1.02208,0,0.78041,0.64709,0.74582,0.4571,0.75344,0.58689,0.65902,0.30962,1.11776,1.66082,0.81699,1.02918,0,4.55e-05,4.55e-05,4.55e-05
75,6361.05,1.12541,1.80156,0.78007,1.01654,0,0.81023,0.64706,0.75009,0.46021,0.76925,0.58821,0.66105,0.31155,1.11402,1.65515,0.81618,1.02786,0,2.9e-05,2.9e-05,2.9e-05
