epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
76,4362.54,1.6264,2.06089,1.04236,0.00401,1.21986,0.74405,0.59564,0.68441,0.38753,0.68811,0.54165,0.59454,0.28647,1.60167,1.9697,1.07881,0.00469,0,0.000868035,0.000868035,0.000868035
77,4393.5,1.63321,2.05126,1.03562,0.00399,1.21618,0.68437,0.61114,0.65979,0.37363,0.64326,0.54753,0.5657,0.26127,1.61223,1.97822,1.09281,0.00481,0,0.000859027,0.000859027,0.000859027
78,4424.21,1.64132,2.03765,1.04366,0.00398,1.2073,0.68488,0.58471,0.64675,0.37175,0.6382,0.53279,0.56631,0.26703,1.63066,2.00142,1.13457,0.00483,0,0.000849963,0.000849963,0.000849963
79,4454.8,1.6082,2.02623,1.0368,0.00398,1.19,0.73445,0.58932,0.66769,0.37955,0.64981,0.56396,0.58967,0.28606,1.61498,1.93536,1.08053,0.00478,0,0.000840844,0.000840844,0.000840844
80,4485.55,1.63444,2.06761,1.0338,0.00394,1.16692,0.70668,0.60852,0.67462,0.38682,0.65642,0.55305,0.59221,0.2801,1.59551,1.99281,1.05936,0.00475,0,0.000831674,0.000831674,0.000831674
81,4516.28,1.62723,2.03828,1.03435,0.0039,1.18556,0.69556,0.61018,0.66488,0.37304,0.64015,0.56234,0.57474,0.27269,1.6186,2.00496,1.11911,0.0048,0,0.000822454,0.000822454,0.000822454
82,4546.98,1.62704,2.03062,1.02049,0.00394,1.16434,0.72163,0.61063,0.6769,0.39079,0.68307,0.571,0.60548,0.29723,1.63555,1.95438,1.06952,0.00485,0,0.000813187,0.000813187,0.000813187
83,4577.74,1.63155,2.03848,1.01968,0.00394,1.16637,0.67873,0.57535,0.64256,0.36831,0.64467,0.5342,0.5743,0.26877,1.64006,2.00641,1.14289,0.00494,0,0.000803876,0.000803876,0.000803876
84,4608.61,1.59635,2.01737,1.01687,0.00398,1.16538,0.69696,0.6222,0.67985,0.38565,0.66862,0.54703,0.59543,0.28516,1.60858,1.96595,1.10196,0.00478,0,0.000794521,0.000794521,0.000794521
85,4639.03,1.61613,2.03883,1.02346,0.00393,1.16904,0.69698,0.61187,0.67644,0.38903,0.65242,0.56472,0.60262,0.28589,1.58806,1.9738,1.13288,0.00461,0,0.000785127,0.000785127,0.000785127
86,4669.78,1.62905,2.04446,1.02457,0.00385,1.17996,0.7094,0.60833,0.67993,0.39039,0.65269,0.55779,0.59666,0.28623,1.61599,1.97616,1.09635,0.00476,0,0.000775694,0.000775694,0.000775694
87,4700.76,1.62005,2.0314,1.01811,0.00387,1.16832,0.73037,0.61496,0.68678,0.38906,0.67906,0.55814,0.60345,0.28008,1.62445,1.98454,1.09006,0.00483,0,0.000766226,0.000766226,0.000766226
88,4731.47,1.63165,2.04292,1.01286,0.00386,1.13707,0.71012,0.61682,0.68042,0.38195,0.65335,0.56569,0.59961,0.28059,1.67709,2.02525,1.12919,0.005,0,0.000756725,0.000756725,0.000756725
89,4761.91,1.60623,2.01908,0.99851,0.0039,1.14433,0.66869,0.64817,0.69004,0.3887,0.65947,0.55803,0.62066,0.29316,1.61188,1.9445,1.05951,0.0048,0,0.000747192,0.000747192,0.000747192
90,4792.81,1.61471,2.01962,1.01236,0.00385,1.17621,0.71066,0.64384,0.69679,0.4013,0.68499,0.57183,0.6196,0.28938,1.59756,1.92511,1.05069,0.00479,0,0.000737631,0.000737631,0.000737631
91,4824.04,1.58702,1.9915,1.00172,0.00395,1.11925,0.73155,0.59059,0.68301,0.38574,0.68877,0.53943,0.60956,0.29388,1.60027,1.90451,1.05775,0.00471,0,0.000728044,0.000728044,0.000728044
92,4854.94,1.60544,2.00342,1.00086,0.00386,1.15016,0.73312,0.63004,0.71256,0.40254,0.70042,0.57259,0.63619,0.30031,1.61444,1.93234,1.06088,0.00486,0,0.000718433,0.000718433,0.000718433
93,4885.51,1.57901,1.96506,0.98614,0.00388,1.10772,0.74652,0.62232,0.70227,0.4022,0.69402,0.57257,0.62701,0.29532,1.61278,1.92898,1.07934,0.00473,0,0.0007088,0.0007088,0.0007088
94,4916.12,1.61093,2.02367,1.00603,0.00384,1.13922,0.74377,0.62256,0.68495,0.40049,0.6999,0.5745,0.61141,0.28886,1.59354,1.96573,1.08292,0.00465,0,0.000699148,0.000699148,0.000699148
95,4946.85,1.59032,1.98939,0.99155,0.00385,1.13171,0.7017,0.61105,0.6663,0.38342,0.65619,0.57039,0.60145,0.29135,1.58422,1.94274,1.08471,0.00466,0,0.00068948,0.00068948,0.00068948
96,4977.75,1.61245,2.01513,0.99579,0.00382,1.10601,0.72277,0.58204,0.66077,0.3789,0.6697,0.53711,0.58967,0.28038,1.62963,2.0129,1.14186,0.00492,0,0.000679797,0.000679797,0.000679797
97,5008.43,1.59516,1.9892,0.99229,0.00384,1.10842,0.69485,0.60837,0.67558,0.38433,0.64227,0.56636,0.60013,0.28939,1.61703,1.92642,1.10921,0.00483,0,0.000670102,0.000670102,0.000670102
98,5039,1.59518,1.99265,0.98603,0.00378,1.0974,0.70585,0.62756,0.69683,0.40378,0.69837,0.57167,0.62988,0.29326,1.56677,1.91102,1.05078,0.00457,0,0.000660397,0.000660397,0.000660397
99,5069.91,1.61435,2.02008,0.99985,0.00376,1.1062,0.74231,0.60098,0.69483,0.40406,0.68943,0.55731,0.61666,0.30104,1.59113,1.95648,1.06406,0.00469,0,0.000650685,0.000650685,0.000650685
100,5100.77,1.58201,1.97281,0.97934,0.00379,1.10001,0.70089,0.62798,0.68528,0.40214,0.64292,0.59779,0.61384,0.29359,1.55826,1.91975,1.02972,0.00455,0,0.000640969,0.000640969,0.000640969
101,5131.23,1.59015,1.99332,0.98412,0.00373,1.0873,0.71317,0.65172,0.71003,0.41507,0.6969,0.59391,0.63813,0.30649,1.55082,1.93039,1.02024,0.00452,0,0.00063125,0.00063125,0.00063125
102,5161.86,1.58756,2.00471,0.97842,0.00375,1.06487,0.77099,0.61319,0.70589,0.40709,0.72279,0.55635,0.62154,0.29671,1.57716,1.92306,1.04696,0.00459,0,0.000621531,0.000621531,0.000621531
103,5192.57,1.58616,1.98247,0.97512,0.00377,1.0787,0.72845,0.6413,0.71258,0.41484,0.6765,0.58578,0.63015,0.30548,1.55879,1.92866,1.04866,0.00455,0,0.000611815,0.000611815,0.000611815
104,5223.14,1.58161,1.9688,0.96937,0.00374,1.08981,0.71229,0.64898,0.70923,0.4129,0.65735,0.59698,0.62347,0.30007,1.58064,1.93297,1.05077,0.00464,0,0.000602103,0.000602103,0.000602103
105,5253.68,1.5749,1.96193,0.96948,0.00378,1.08099,0.73579,0.60545,0.68431,0.39355,0.68967,0.56206,0.61153,0.28829,1.60423,1.96103,1.09607,0.00472,0,0.000592398,0.000592398,0.000592398
106,5284.47,1.58153,1.97357,0.97236,0.0037,1.07924,0.74193,0.61688,0.70326,0.41221,0.69901,0.56277,0.62545,0.30218,1.57576,1.93481,1.0532,0.00458,0,0.000582703,0.000582703,0.000582703
107,5315.07,1.57005,1.9541,0.96908,0.0037,1.04894,0.7248,0.61893,0.68411,0.39412,0.68544,0.57412,0.61732,0.29884,1.59387,1.93121,1.08638,0.0046,0,0.00057302,0.00057302,0.00057302
108,5345.62,1.55807,1.94791,0.9575,0.00367,1.10691,0.75604,0.61785,0.71123,0.41822,0.7344,0.56243,0.6364,0.30805,1.56557,1.93843,1.05181,0.00446,0,0.000563352,0.000563352,0.000563352
109,5376.69,1.56597,1.95866,0.96039,0.00368,1.03912,0.71317,0.66148,0.71942,0.41695,0.68076,0.59703,0.63924,0.31186,1.56898,1.9173,1.04422,0.00453,0,0.0005537,0.0005537,0.0005537
110,5407.75,1.57042,1.9516,0.96067,0.0037,1.03324,0.7261,0.66933,0.72353,0.42948,0.6947,0.60432,0.64967,0.31663,1.537,1.90424,1.02176,0.00446,0,0.000544067,0.000544067,0.000544067
111,5438.53,1.55088,1.93606,0.95013,0.00368,1.04911,0.7192,0.6675,0.71446,0.42283,0.68378,0.61055,0.63671,0.31472,1.53563,1.87415,1.02264,0.00447,0,0.000534456,0.000534456,0.000534456
112,5469.43,1.56571,1.96199,0.94424,0.00364,1.04215,0.73837,0.65856,0.71896,0.42335,0.70066,0.59764,0.63934,0.31407,1.54687,1.89632,1.01851,0.00445,0,0.000524869,0.000524869,0.000524869
113,5500.06,1.56334,1.95712,0.95278,0.00367,1.0795,0.74869,0.63443,0.71593,0.41905,0.68933,0.58815,0.63643,0.31016,1.55654,1.89302,1.02621,0.00446,0,0.000515308,0.000515308,0.000515308
114,5530.55,1.55279,1.93726,0.93913,0.00365,1.01634,0.7202,0.64686,0.71526,0.4206,0.70557,0.57389,0.64315,0.31413,1.53929,1.87273,1.01804,0.00446,0,0.000505775,0.000505775,0.000505775
115,5561.32,1.55078,1.93222,0.93348,0.00364,1.02698,0.70488,0.65335,0.71225,0.41896,0.73893,0.55984,0.64516,0.31148,1.54874,1.89621,1.02675,0.00451,0,0.000496274,0.000496274,0.000496274
116,5591.72,1.54714,1.93514,0.94283,0.0037,1.04844,0.71885,0.63927,0.70696,0.42241,0.70665,0.57516,0.64523,0.30918,1.551,1.88555,1.04228,0.00449,0,0.000486806,0.000486806,0.000486806
117,5622.44,1.54062,1.92687,0.92879,0.00366,1.00074,0.76089,0.63095,0.71618,0.42508,0.71443,0.59331,0.64903,0.31189,1.56323,1.89711,1.00745,0.00458,0,0.000477373,0.000477373,0.000477373
118,5653.28,1.5378,1.92023,0.92624,0.00361,1.0042,0.7256,0.66303,0.73326,0.43935,0.71852,0.5853,0.6579,0.31873,1.5277,1.88608,1.00498,0.00436,0,0.000467979,0.000467979,0.000467979
