epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
57,2928.69,1.48681,1.90649,1.03026,0.00376,1.26869,0.65721,0.56317,0.5967,0.33786,0.61016,0.52776,0.53105,0.26086,1.57426,1.97558,1.12331,0.00501,0,0.00102566,0.00102566,0.00102566
58,2980.31,1.49849,1.90548,1.04554,0.00387,1.29247,0.6681,0.52414,0.56596,0.29889,0.62499,0.4803,0.49535,0.22179,1.60566,2.03204,1.17774,0.00516,0,0.00101812,0.00101812,0.00101812
59,3031.37,1.50302,1.91134,1.04122,0.00381,1.29051,0.68475,0.58026,0.62911,0.34534,0.65253,0.54185,0.57108,0.27153,1.57533,1.96538,1.16307,0.00511,0,0.00101049,0.00101049,0.00101049
60,3082.81,1.48975,1.89608,1.03896,0.00379,1.26261,0.6362,0.57348,0.61027,0.34711,0.62466,0.51732,0.55712,0.27491,1.5293,1.94831,1.15529,0.00482,0,0.00100276,0.00100276,0.00100276
61,3133.91,1.49997,1.90896,1.03838,0.00378,1.28434,0.69025,0.57993,0.65715,0.37524,0.64627,0.53604,0.58349,0.28637,1.52029,1.93176,1.09452,0.00479,0,0.000994942,0.000994942,0.000994942
62,3185.65,1.49794,1.9075,1.03713,0.00381,1.2498,0.71019,0.57845,0.66028,0.36928,0.67435,0.5457,0.59115,0.28194,1.54658,1.92363,1.09481,0.00494,0,0.000987034,0.000987034,0.000987034
63,3236.74,1.48729,1.8906,1.02104,0.00381,1.23955,0.71372,0.60652,0.66605,0.37158,0.64889,0.57084,0.58757,0.28828,1.51748,1.88612,1.0665,0.00483,0,0.000979039,0.000979039,0.000979039
64,3288.5,1.5083,1.92289,1.04824,0.00379,1.25871,0.68671,0.59764,0.64492,0.3584,0.62953,0.54945,0.56599,0.26898,1.54923,1.9408,1.12087,0.0049,0,0.000970958,0.000970958,0.000970958
65,3339.38,1.4953,1.9157,1.03731,0.00388,1.27233,0.67918,0.5902,0.62893,0.35666,0.63258,0.55042,0.56121,0.27153,1.53041,1.92103,1.11034,0.00484,0,0.000962793,0.000962793,0.000962793
66,3390.95,1.51593,1.92587,1.02581,0.00383,1.26621,0.69627,0.60725,0.66828,0.37453,0.64537,0.56838,0.58518,0.28569,1.52012,1.89286,1.08435,0.00472,0,0.000954546,0.000954546,0.000954546
67,3441.78,1.48098,1.88821,1.01492,0.00377,1.21529,0.73131,0.59572,0.67439,0.39112,0.70393,0.56433,0.61474,0.3051,1.51066,1.90218,1.09532,0.00469,0,0.000946219,0.000946219,0.000946219
68,3493.43,1.48607,1.87492,1.00453,0.0037,1.18033,0.71524,0.61153,0.68718,0.38682,0.67486,0.56086,0.59714,0.28549,1.5647,1.93325,1.11226,0.00492,0,0.000937815,0.000937815,0.000937815
69,3544.39,1.48968,1.87752,1.01663,0.00377,1.1913,0.70359,0.59872,0.67208,0.3673,0.68669,0.55946,0.60792,0.2996,1.52637,1.87734,1.09199,0.00494,0,0.000929335,0.000929335,0.000929335
70,3595.72,1.48224,1.87308,1.00724,0.00371,1.18429,0.75491,0.59828,0.6825,0.38897,0.70524,0.55457,0.6032,0.29665,1.50838,1.90059,1.07226,0.00476,0,0.000920782,0.000920782,0.000920782
71,3646.92,1.47317,1.85105,0.99228,0.00375,1.16909,0.69018,0.59732,0.66285,0.38698,0.66387,0.55511,0.58878,0.2881,1.51432,1.88314,1.10076,0.00468,0,0.000912157,0.000912157,0.000912157
72,3698.33,1.47795,1.89097,1.00057,0.00369,1.16829,0.70721,0.62538,0.67319,0.38393,0.65967,0.5773,0.59615,0.29296,1.54417,1.93831,1.0851,0.0048,0,0.000903462,0.000903462,0.000903462
73,3749.38,1.47317,1.8712,0.9952,0.00371,1.15666,0.68305,0.607,0.66862,0.38407,0.63593,0.5658,0.59061,0.29164,1.52822,1.88249,1.07707,0.00474,0,0.000894701,0.000894701,0.000894701
74,3801.04,1.47732,1.86377,0.99665,0.00366,1.18625,0.7011,0.61056,0.69127,0.39384,0.66929,0.57927,0.63161,0.31008,1.50827,1.88691,1.0578,0.0047,0,0.000885875,0.000885875,0.000885875
75,3852.4,1.4622,1.84883,0.9859,0.00365,1.16025,0.71114,0.63108,0.69507,0.39553,0.67696,0.58525,0.61793,0.30532,1.48489,1.8642,1.03925,0.00464,0,0.000876985,0.000876985,0.000876985
76,3903.88,1.46563,1.83617,0.9849,0.00368,1.16529,0.71232,0.60509,0.66784,0.38301,0.67173,0.56481,0.59674,0.28884,1.53638,1.91907,1.09479,0.00475,0,0.000868035,0.000868035,0.000868035
