epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
61,5496.55,1.29392,1.63734,0.9933,0.00419,1.37044,0.67133,0.61559,0.66909,0.37787,0.64026,0.58595,0.61246,0.29492,1.28944,1.59417,1.02102,0.00514,0,0.000994942,0.000994942,0.000994942
62,5586.2,1.30659,1.65478,0.99512,0.00411,1.36694,0.67971,0.64701,0.69372,0.41061,0.62795,0.59725,0.62014,0.30942,1.29609,1.58071,1.01516,0.00497,0,0.000987034,0.000987034,0.000987034
63,5676.69,1.29742,1.64596,0.97194,0.00407,1.32581,0.70321,0.61995,0.67566,0.39568,0.66157,0.58421,0.60679,0.30186,1.28291,1.60689,0.95853,0.00517,0,0.000979039,0.000979039,0.000979039
64,5766.61,1.27357,1.60306,0.94932,0.00401,1.27149,0.67182,0.68007,0.71417,0.41959,0.6322,0.63483,0.64342,0.32513,1.30849,1.57326,0.94948,0.00516,0,0.000970958,0.000970958,0.000970958
65,5856.99,1.2894,1.63028,0.93733,0.00398,1.24502,0.70227,0.61831,0.6887,0.4037,0.69613,0.58491,0.64284,0.32251,1.2816,1.57039,0.96152,0.00511,0,0.000962793,0.000962793,0.000962793
66,5946.72,1.27501,1.6373,0.95821,0.00401,1.33782,0.68541,0.64121,0.68092,0.39507,0.63074,0.61191,0.60731,0.28648,1.28754,1.58697,0.9562,0.00512,0,0.000954546,0.000954546,0.000954546
67,6036.71,1.29002,1.61956,0.94043,0.00395,1.28612,0.65861,0.63526,0.68221,0.40273,0.63346,0.60323,0.61967,0.30263,1.32865,1.61263,0.98375,0.00516,0,0.000946219,0.000946219,0.000946219
68,6126.44,1.27024,1.59563,0.94781,0.00401,1.25873,0.67661,0.64812,0.69494,0.41728,0.65059,0.60336,0.62958,0.32446,1.25644,1.5599,0.93178,0.00512,0,0.000937815,0.000937815,0.000937815
69,6216.35,1.26342,1.60903,0.94641,0.004,1.26717,0.67139,0.63656,0.67227,0.39666,0.65764,0.59391,0.60836,0.30286,1.28556,1.58314,0.95977,0.005,0,0.000929335,0.000929335,0.000929335
70,6306.18,1.27533,1.62013,0.94819,0.00399,1.29381,0.68246,0.66483,0.71474,0.41204,0.68461,0.60004,0.63977,0.31505,1.28314,1.57275,0.91217,0.00498,0,0.000920782,0.000920782,0.000920782
71,6395.99,1.275,1.59637,0.9469,0.00395,1.27044,0.69098,0.62851,0.67125,0.3963,0.6534,0.58381,0.59044,0.29738,1.29049,1.59907,0.96691,0.00505,0,0.000912157,0.000912157,0.000912157
