epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
82,1537.03,0.83378,1.29401,0.5055,0.91321,0,0.84454,0.69097,0.78765,0.53031,0.80119,0.65712,0.71802,0.3756,1.01448,1.57583,0.73215,1.02696,0,0.000247625,0.000247625,0.000247625
83,1555.55,0.83082,1.29157,0.50398,0.912,0,0.84706,0.7092,0.79266,0.53086,0.80833,0.66349,0.72254,0.37642,0.99807,1.55731,0.72851,1.02544,0,0.00023525,0.00023525,0.00023525
84,1574.49,0.83071,1.28738,0.50182,0.91239,0,0.8072,0.71801,0.79497,0.53267,0.76376,0.67878,0.7251,0.37586,1.028,1.62007,0.73537,1.03665,0,0.000222875,0.000222875,0.000222875
85,1593.05,0.82325,1.28216,0.49735,0.9077,0,0.86385,0.68541,0.7908,0.53311,0.82131,0.64708,0.71948,0.38198,1.00694,1.57189,0.74531,1.02827,0,0.0002105,0.0002105,0.0002105
86,1611.78,0.80841,1.26105,0.4908,0.90569,0,0.80998,0.732,0.79398,0.53679,0.7726,0.6776,0.72398,0.37732,1.00101,1.57654,0.72252,1.0286,0,0.000198125,0.000198125,0.000198125
87,1630.09,0.80624,1.25338,0.48923,0.9061,0,0.79739,0.73829,0.79568,0.5362,0.7594,0.68899,0.72739,0.37915,0.99977,1.57411,0.71438,1.03098,0,0.00018575,0.00018575,0.00018575
88,1648.63,0.81616,1.26077,0.49177,0.90552,0,0.78893,0.74633,0.79845,0.53751,0.77884,0.67655,0.72783,0.38185,1.00035,1.58225,0.72,1.03512,0,0.000173375,0.000173375,0.000173375
89,1667.16,0.81713,1.26849,0.49151,0.90252,0,0.81275,0.72717,0.793,0.53574,0.77841,0.6815,0.73216,0.38191,1.0041,1.57729,0.72801,1.0242,0,0.000161,0.000161,0.000161
90,1685.49,0.80188,1.2412,0.48171,0.90176,0,0.83543,0.70931,0.79434,0.53691,0.78436,0.66658,0.72072,0.38078,1.00042,1.58223,0.73547,1.02057,0,0.000148625,0.000148625,0.000148625
91,1706,0.80387,1.22186,0.48963,0.90901,0,0.81549,0.71999,0.7923,0.53908,0.7779,0.68008,0.72935,0.38085,1.00291,1.5752,0.73982,1.02084,0,0.00013625,0.00013625,0.00013625
92,1723.67,0.78031,1.1812,0.45589,0.90197,0,0.8283,0.72428,0.79771,0.54194,0.78607,0.68767,0.73456,0.38425,0.98797,1.57775,0.71877,1.02315,0,0.000123875,0.000123875,0.000123875
93,1741.22,0.7696,1.17049,0.44849,0.8988,0,0.82667,0.71261,0.79205,0.54019,0.80929,0.66329,0.73151,0.38645,0.9859,1.57086,0.72407,1.02637,0,0.0001115,0.0001115,0.0001115
94,1758.91,0.75724,1.15568,0.44305,0.89305,0,0.81501,0.73249,0.79693,0.54211,0.77376,0.69284,0.73426,0.38616,0.98872,1.56613,0.71362,1.02337,0,9.9125e-05,9.9125e-05,9.9125e-05
95,1776.42,0.75387,1.14275,0.44089,0.89032,0,0.82111,0.72202,0.7962,0.54394,0.78201,0.67243,0.72645,0.38375,0.99624,1.59888,0.72798,1.02854,0,8.675e-05,8.675e-05,8.675e-05
96,1793.88,0.75594,1.14307,0.43877,0.89076,0,0.82344,0.71829,0.79562,0.54031,0.79748,0.67491,0.73886,0.3867,0.98815,1.57871,0.72765,1.02686,0,7.4375e-05,7.4375e-05,7.4375e-05
97,1811.27,0.74471,1.13423,0.43267,0.8884,0,0.82768,0.71991,0.79824,0.54597,0.80165,0.67096,0.73361,0.39311,0.98522,1.59474,0.73358,1.02268,0,6.2e-05,6.2e-05,6.2e-05
98,1828.86,0.74611,1.14434,0.43488,0.88835,0,0.81546,0.73127,0.79677,0.54597,0.79471,0.67235,0.73307,0.39089,0.98725,1.58944,0.7281,1.02608,0,4.9625e-05,4.9625e-05,4.9625e-05
99,1846.25,0.73658,1.12835,0.42752,0.8852,0,0.82339,0.73027,0.79964,0.54704,0.77943,0.68653,0.73683,0.39525,0.98352,1.58977,0.72687,1.02316,0,3.725e-05,3.725e-05,3.725e-05
100,1863.92,0.74144,1.12989,0.43109,0.88637,0,0.813,0.73788,0.80122,0.54659,0.77147,0.69149,0.73706,0.39615,0.98845,1.58864,0.73045,1.02716,0,2.4875e-05,2.4875e-05,2.4875e-05
