epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
48,2436.47,1.0341,1.65125,0.67057,1.02241,0,0.7462,0.7181,0.76921,0.49226,0.69508,0.63862,0.6644,0.34065,1.09709,1.72493,0.72033,1.06122,0,0.0010889,0.0010889,0.0010889
49,2487.25,1.03396,1.64525,0.66638,1.01352,0,0.75247,0.70086,0.77125,0.47499,0.69514,0.63509,0.65635,0.32411,1.08846,1.68006,0.73936,1.05642,0,0.0010823,0.0010823,0.0010823
50,2537.21,1.02828,1.64979,0.66332,1.01792,0,0.7984,0.7003,0.77668,0.49629,0.74198,0.64487,0.68003,0.34466,1.0731,1.6776,0.7192,1.05092,0,0.00107559,0.00107559,0.00107559
51,2587.67,1.03434,1.66461,0.66347,1.01408,0,0.77785,0.69596,0.76907,0.48374,0.72304,0.64631,0.6721,0.34003,1.11368,1.69487,0.72893,1.06777,0,0.00106877,0.00106877,0.00106877
52,2637.68,1.02926,1.65161,0.66445,1.02294,0,0.77329,0.68568,0.75661,0.4639,0.7105,0.63557,0.64881,0.31714,1.13672,1.71723,0.76306,1.07357,0,0.00106185,0.00106185,0.00106185
53,2687.89,1.04137,1.65814,0.66368,1.02026,0,0.73205,0.70157,0.74867,0.4766,0.66639,0.65248,0.64988,0.33136,1.12551,1.71739,0.75443,1.06848,0,0.00105481,0.00105481,0.00105481
54,2738.03,1.02621,1.63531,0.65327,1.01574,0,0.78677,0.68929,0.77159,0.48686,0.73213,0.64428,0.68775,0.34268,1.11281,1.70584,0.74184,1.06065,0,0.00104768,0.00104768,0.00104768
55,2788.23,1.01054,1.60976,0.64029,1.01097,0,0.81829,0.66239,0.76938,0.48213,0.76105,0.616,0.67398,0.33936,1.10961,1.69988,0.7319,1.06,0,0.00104044,0.00104044,0.00104044
56,2838.43,1.02503,1.6308,0.65309,1.01079,0,0.79272,0.69388,0.78182,0.49661,0.73803,0.65458,0.69667,0.35612,1.096,1.70014,0.72324,1.05668,0,0.0010331,0.0010331,0.0010331
57,2888.66,1.01474,1.61862,0.64794,1.01148,0,0.80887,0.66588,0.75933,0.48773,0.75617,0.61728,0.66728,0.33728,1.09303,1.69217,0.72687,1.05287,0,0.00102566,0.00102566,0.00102566
58,2938.63,1.00502,1.60796,0.63534,1.0061,0,0.8011,0.6644,0.76022,0.48564,0.74051,0.63197,0.67918,0.34857,1.11915,1.69972,0.73235,1.06465,0,0.00101812,0.00101812,0.00101812
59,2988.69,1.01961,1.61683,0.63689,1.00613,0,0.771,0.70113,0.76658,0.49736,0.74443,0.63992,0.6717,0.3474,1.08942,1.68094,0.712,1.05367,0,0.00101049,0.00101049,0.00101049
60,3038.78,1.00252,1.59868,0.63029,1.00179,0,0.81561,0.67347,0.7746,0.49739,0.76341,0.62309,0.67952,0.34937,1.11596,1.69817,0.71828,1.06808,0,0.00100276,0.00100276,0.00100276
61,3088.98,0.99772,1.59074,0.62461,0.99951,0,0.79939,0.67664,0.7738,0.49071,0.75717,0.61366,0.6782,0.33809,1.07694,1.66833,0.70225,1.05103,0,0.000994942,0.000994942,0.000994942
62,3138.87,0.99677,1.58072,0.62575,1.00123,0,0.75778,0.71061,0.77171,0.49076,0.70938,0.6451,0.66907,0.34165,1.10937,1.67564,0.72105,1.06006,0,0.000987034,0.000987034,0.000987034
63,3189.1,1.00552,1.59812,0.62732,0.99683,0,0.81026,0.68877,0.78378,0.50112,0.77134,0.63028,0.69611,0.35584,1.0975,1.67261,0.71322,1.06034,0,0.000979039,0.000979039,0.000979039
64,3239.59,1.0041,1.58673,0.61962,0.99821,0,0.7976,0.70396,0.7761,0.50553,0.73947,0.65127,0.67549,0.35064,1.07538,1.67037,0.7163,1.05573,0,0.000970958,0.000970958,0.000970958
65,3289.76,0.98878,1.5677,0.61153,0.99396,0,0.79102,0.69952,0.78062,0.49702,0.75963,0.6367,0.69318,0.3563,1.10871,1.67979,0.71372,1.0625,0,0.000962793,0.000962793,0.000962793
